mstardisk,mstarspheroid,sfr,sfrspheroid,mzgasdisk,mzgasspheroid,mcolddisk,halomass,mbh,mhot,mcoldspheroid
0,841364000000,71563100,0,8994590,0,734959000,305310000000000,23734000000,34503900000000,0
0,923364000000,1868830000,1820380000,0,11697200000,0,305300000000000,57732900000,32370500000000,141286000000
0,1098620000000,1210.4,1210.4,2679830,4990710000,278735000,305290000000000,48004000000,36880500000000,52196500000
0,639055000000,342280000,319657000,12521600,80504000,881341000,305260000000000,21328100000,29681200000000,2815770000
0,952191000000,433116,0,93228500,0,6302970000,305250000000000,79483300000,42704500000000,0
0,1018450000000,6385900000,6385900000,3112620,200634000,472590000,305200000000000,44471900000,37871000000000,11379200000
0,549687000000,3437880000,3369760000,14029500,62002100,914864000,305100000000000,13991300000,20473100000000,2406440000
0,459813000000,17450700,0,74555100,0,6325770000,305090000000000,22142900000,31291700000000,0
4320930000,1257610000000,114992000,0,599928000,0,9420360000,305090000000000,53090000000,36125900000000,0
0,511290000000,999047000,991045000,23336600,144461000,1594260000,305060000000000,12331200000,28572500000000,3984370000
60182000000,363781000000,39357100000,0,2534870000,0,41733700000,305060000000000,4730300000,29856800000000,0
1392320000,1321330000000,2424070,0,11315400,113732000,733216000,305030000000000,102562000000,42588800000000,3614170000
7095830000,781384000000,2926790000,2915570000,11188200,283627000,856915000,304960000000000,35442200000,37079700000000,7484560000
0,1199190000000,0,0,79114300,5399500,7332250000,304940000000000,66020800000,35142400000000,252521000
17074700000,659209000000,14364000000,13351700000,2410090,1488470000,390326000,304930000000000,18762000000,30971600000000,29308700000
0,681301000000,598057000,518819000,1213000,1150900000,261173000,304850000000000,22295000000,30810900000000,14592100000
0,1104330000000,5120200000,5066130000,155495000,1271210000,7741410000,304830000000000,52707000000,24958800000000,21571500000
0,611333000000,860504000,852017000,5401430,587064000,974874000,304810000000000,18974200000,24880900000000,12276900000
0,504561000000,2511920000,2511920000,703398,30368000,65830400,304730000000000,19989700000,26492400000000,3097710000
0,343678000000,69579500,0,94799400,0,6304940000,304730000000000,21481600000,35219400000000,0
0,774216000000,7022300000,7022300000,3725430,3845500000,181008000,304680000000000,28267600000,33904000000000,49136700000
0,530851000000,6057900000,6054240000,1995970,126236000,378390000,304620000000000,26071200000,32269000000000,10627200000
0,967971000000,6334490000,6327500000,3980420,170753000,506883000,304590000000000,48904700000,37688800000000,11499300000
0,1003790000000,23755200,0,5698840,0,1057970000,304510000000000,65392500000,40098200000000,0
0,980551000000,5322170,0,48483900,5682600000,1998700000,304430000000000,46918000000,34658200000000,61605400000
0,618865000000,559804000,541385000,13904300,39107700,1168610000,304300000000000,16403900000,25374700000000,2115730000
0,901854000000,1224530000,1061620000,32077000,30499700,1250090000,304220000000000,36148500000,28986200000000,1352310000
0,743244000000,594622000,502704000,3930340,17862400,260643000,304070000000000,30644700000,34396100000000,1508680000
0,571959000000,259014000,247658000,0,199261000,0,304030000000000,18694600000,31628300000000,4561470000
0,1521620000000,33979500000,33943400000,0,9378550000,0,303910000000000,58965800000,40656000000000,107564000000
85477100000,709915000000,0,0,3294380000,0,58373000000,303890000000000,20549400000,31148900000000,0
0,623869000000,13277100,0,11503800,0,1352790000,303680000000000,27801600000,31856300000000,0
0,760615000000,0,0,46788300,292601000,4453700000,303430000000000,49216200000,38893200000000,7169990000
0,1020680000000,188142000,181314000,11571100,0,1316070000,303400000000000,53371600000,40149900000000,0
0,746748000000,5528590000,5523490000,0,119812000,0,303350000000000,49970200000,38829900000000,5840140000
11034400000,322314000000,0,0,239438000,105049000,9456590000,303300000000000,10647200000,26233100000000,1547500000
0,871774000000,6237320,0,280139000,7098290000,10299700000,303200000000000,43009100000,34293500000000,90898100000
0,1310610000000,194824000,193144000,76987.4,9981580000,64663700,303140000000000,82042500000,41245100000000,108133000000
0,747993000000,10513100,0,291092000,0,16428900000,303030000000000,75552800000,42539000000000,0
0,997628000000,794567000,794138000,598551,5121860,108781000,303000000000000,53515300000,41135800000000,457612000
0,438344000000,6413000,0,90143000,0,8894870000,302980000000000,15225800000,6005550000000,0
