mstardisk,mstarspheroid,sfr,sfrspheroid,mzgasdisk,mzgasspheroid,mcolddisk,halomass,mbh,mhot,mcoldspheroid
0,3196410000000,17229700000,17189500000,0,30807000000,0,1.1701e+15,467343000000,146397000000000,275855000000
0,1646210000000,5149070000,3515520000,61821100,237588000,9240670000,1.1647e+15,83881300000,93840300000000,6644390000
1097720000,1554760000000,1477070000,1182090000,473838000,72115000,15392300000,1.1503e+15,160326000000,98609600000000,4796190000
0,2599180000000,26889000000,25774200000,30928100,21493900000,3317290000,1.1479e+15,1010090000000,134149000000000,281935000000
0,2945900000000,718489000,686265000,71703300,37610500,3344680000,1.143e+15,488714000000,124335000000000,1381710000
0,1373010000000,955534000,931640000,47505900,10852100,2320570000,1.1383e+15,87036500000,96729900000000,945153000
0,2834450000000,515856000,484238000,1881110,1742520,165648000,1.1371e+15,497203000000,133907000000000,60720900
0,2314590000000,1444030000,1109720000,14376400,7683730000,911597000,1.1237e+15,319264000000,122523000000000,99929700000
0,3219260000000,7891550000,6336590000,89884000,4325080000,7546380000,1.0855e+15,659273000000,135250000000000,59251000000
0,2341670000000,21025400000,20870600000,10414500,2121340000,454530000,1.0809e+15,559490000000,128577000000000,46704300000
0,2801250000000,639178000,188819000,336946000,971630000,11359200000,1.0781e+15,471212000000,106838000000000,13381500000
0,2802470000000,83157400,0,43950600,2489180000,3303900000,1.0735e+15,604825000000,135164000000000,40245100000
0,3226670000000,97425600,0,1472960000,35175300000,55010300000,1.0706e+15,1672310000000,138937000000000,417901000000
0,2360950000000,7393810000,7328160000,8956360,12987700000,496161000,1.0671e+15,415321000000,134497000000000,180574000000
0,1708900000000,2634150000,2597210000,0,1300650000,0,1.0576e+15,215860000000,119036000000000,24741000000
0,2982230000000,100357000,0,175889000,22872300000,7777180000,1.0526e+15,639103000000,133388000000000,231435000000
0,3223740000000,180234000,172847000,71283500,8900370000,4516800000,1.0433e+15,910119000000,129368000000000,91933200000
0,1244920000000,11405200000,11033600000,122316000,579380000,7142490000,1.0363e+15,54405700000,30708200000000,19048900000
0,2366780000000,156833000,0,2541800000,12452000000,77963900000,1.024e+15,552241000000,115305000000000,179297000000
0,1332120000000,3285120000,3275910000,10414900,4139100000,936738000,1.014e+15,96608500000,98975000000000,52457200000
0,2838400000000,1690470000,1540140000,155405000,29339700000,5154250000,1.0054e+15,951948000000,122250000000000,318664000000
0,1590690000000,1904410000,1747490000,14440800,15518500000,561870000,1.002e+15,260005000000,113257000000000,168187000000
0,3229870000000,113992000000,113683000000,1043550000,44162200000,15941300000,996040000000000,162128000000,104700000000000,343909000000
0,2411780000000,14186500000,14031700000,9282820,502801000,595472000,988620000000000,260157000000,99351400000000,15154600000
0,3526470000000,297252000,0,159002000,1753340000,6065280000,984850000000000,514552000000,123615000000000,32359700000
0,1530160000000,5295610000,4781360000,20552500,6773830000,1017010000,981960000000000,181621000000,56547300000000,89117300000
0,2947430000000,13634900000,13227700000,66926400,4935200000,3272450000,981310000000000,843341000000,113332000000000,101924000000
0,2022160000000,868442000,809962000,39556500,31689600000,1249630000,979080000000000,269324000000,107346000000000,297319000000
3667940000,1775140000000,4315130000,4280570000,18854400,486945000,643319000,978580000000000,288206000000,97553000000000,14583500000
0,1041240000000,350736000,203351000,61226100,2280370000,2112360000,968730000000000,41883500000,56845400000000,22567800000
0,2600140000000,1451310000,0,1591520000,221062000,36722200000,962570000000000,1125360000000,131264000000000,8020450000
0,2132740000000,4697910000,3376230000,104636000,540402000,4340020000,960530000000000,121713000000,90868500000000,15817700000
0,2485900000000,310928000,261551000,334424,10138800000,18252500,959710000000000,292555000000,117425000000000,123352000000
0,1088290000000,10106700000,9298600000,104989000,79827200,4391370000,958510000000000,61217100000,88742700000000,2900990000
0,1332000000000,45087000,0,595854000,8054540000,20584400000,958350000000000,140056000000,95906800000000,116887000000
0,1652760000000,12333200000,12091400000,16596100,11693700000,631460000,958200000000000,259599000000,109621000000000,156642000000
0,3177980000000,10707200000,10668100000,20205200,16500300000,765827000,954450000000000,368681000000,112919000000000,187121000000
0,1934640000000,2146300000,2050140000,549019,28494300,37209300,951280000000000,157126000000,99003400000000,1148270000
0,2221650000000,423808000,0,401609000,13718000000,12658100000,944970000000000,343360000000,100802000000000,169469000000
0,3239870000000,18021900000,17753000000,49093400,20795600000,1783330000,933770000000000,1139150000000,125012000000000,277718000000
0,2313700000000,21830700,0,85617000,17326000000,4300580000,931330000000000,659423000000,117473000000000,170432000000
0,1687010000000,1276140,0,126302000,667668000,7534180000,927260000000000,267036000000,110098000000000,17326200000
0,1923940000000,1507050000,1499570000,32.2136,111325000,8905.75,917850000000000,149452000000,98828700000000,5016050000
0,1671120000000,3055770000,2904410000,16553600,8283080000,1234700000,916220000000000,121252000000,88004000000000,105111000000
10643000000,1786830000000,15842200000,13368100000,274871000,227531000,9969170000,914360000000000,410737000000,115755000000000,2773520000
0,1789230000000,1989300000,1963250000,21352300,4119610000,2089120000,912180000000000,186040000000,106618000000000,45907000000
0,2913170000000,246536000,0,242191000,19527400000,8198620000,911870000000000,938709000000,120851000000000,195465000000
0,1681860000000,11931900000,11887800000,55662.3,6079600000,46769400,910520000000000,136088000000,103040000000000,91755000000
0,2125770000000,4871760000,4864120000,147018,16629700000,49617400,909570000000000,371544000000,110510000000000,223823000000
0,2026750000000,4270220000,4233170000,1607980,228386000,193097000,896310000000000,263529000000,96428500000000,6451950000
0,2087040000000,3443130,0,105961000,15555600000,4118000000,894690000000000,403191000000,107666000000000,180412000000
0,998671000000,6028070000,5907060000,122391000,7455030000,4147390000,888320000000000,38182200000,81486400000000,85299400000
0,1649440000000,11441500000,11429900000,851887,13751100000,84941700,886610000000000,165754000000,97684500000000,117967000000
5331720000,2104470000000,796725000,727063000,7719470,14120200000,529711000,883310000000000,1373610000000,127237000000000,212353000000
16600500000,2910740000000,3840400000,3791930000,34843500,29726500000,3227840000,882590000000000,564485000000,98703400000000,237707000000
0,3064630000000,18599000000,18554800000,511233,28595000000,83196600,878130000000000,414364000000,111632000000000,310197000000
0,1748660000000,6218120000,6144810000,218490,8861100000,110723000,877110000000000,103545000000,93089200000000,130948000000
0,1542340000000,4616110000,4611570000,14832800,5974230000,597413000,868430000000000,136409000000,117337000000000,80888400000
0,2638750000000,8791280000,8665270000,7875890,23481000000,963385000,866800000000000,749200000000,115452000000000,215605000000
0,1435800000000,1539600000,1512980000,26603600,3199660000,1199600000,864800000000000,83235600000,74054800000000,52315900000
0,1989440000000,1949000,0,17383800,0,1244920000,863760000000000,381242000000,110564000000000,0
0,1489400000000,25773800000,25657400000,356771,3307210000,80073500,858560000000000,81430200000,46136800000000,46592400000
0,1484390000000,8850640000,8775330000,10078700,1195630000,534677000,857940000000000,202777000000,98430000000000,20629600000
0,1892480000000,745838000,709476000,20303500,14089700000,1272060000,855510000000000,227584000000,95097200000000,169843000000
0,1368850000000,2888530000,2871290000,16965900,6630370000,822145000,854330000000000,84487100000,101373000000000,94619000000
0,686131000000,15004700000,13748600000,959418,241237000,130594000,852950000000000,26429800000,75051100000000,9000960000
0,1455720000000,6058750000,5658300000,10705700,6626100000,690909000,842840000000000,121465000000,90107400000000,94025100000
0,1538980000000,335902000,221616000,7564550,8170130000,830729000,838850000000000,251079000000,99885200000000,107694000000
0,804174000000,1612930000,1367990000,0,785457,0,838700000000000,45484800000,66796000000000,62321500
0,1274190000000,87513700,0,337653000,9882670000,13563100000,833030000000000,93288600000,88134400000000,126753000000
0,1199170000000,48926100000,48902500000,4345990,15857200000,263214000,832880000000000,39804000000,71771400000000,183175000000
0,1726590000000,766743000,753124000,436529000,78615700,9680430000,831990000000000,105959000000,57006800000000,967918000
0,1077350000000,1327170000,1310160000,31185800,0,1909530000,831450000000000,65064000000,78384400000000,0
0,2214320000000,4144020000,4068370000,34701600,7429700000,1561100000,820560000000000,232665000000,106733000000000,101514000000
0,2609530000000,1693660,0,269942000,11398900000,7925900000,820200000000000,749453000000,107846000000000,153885000000
0,1399680000000,164883000,0,393911000,6032560000,13511200000,818230000000000,177180000000,95934500000000,110716000000
0,1199600000000,3174920000,3149550000,4739860,98689700,322235000,817490000000000,64975700000,86177300000000,6256460000
0,1646350000000,1685700000,1317100000,124202,9387030000,26340200,817220000000000,112300000000,77369700000000,104059000000
0,2481190000000,36041200000,36040200000,4052430,25117100000,115555000,815360000000000,379031000000,103198000000000,200158000000
0,1936750000000,162738000,0,62335700,11915200000,4618110000,815310000000000,143934000000,89549700000000,133969000000
0,1753340000000,176914000,0,109822,8543000000,46544900,815100000000000,105325000000,80857900000000,100444000000
0,1807080000000,92777500000,92686900000,256383000,39949000000,6283350000,812500000000000,59011300000,75983100000000,291661000000
0,2192810000000,92897100,0,498670000,0,12883100000,811800000000000,420976000000,103968000000000,0
0,1111180000000,532381000,492387000,169745,2036830000,49576700,811510000000000,72180700000,77066200000000,25259100000
0,2296430000000,2362360000,1700800000,58656600,15181900000,3194160000,811120000000000,453773000000,103442000000000,157099000000
0,2498330000000,10086500000,10052800000,23018900,10531300000,1269810000,810460000000000,325346000000,103581000000000,131603000000
0,1968590000000,8740690000,7653780000,17464400,9881880000,1230570000,810300000000000,215209000000,97401500000000,123082000000
0,2191920000000,1614210000,1482940000,230502000,749198,10054200000,808500000000000,400427000000,101637000000000,28052900
0,1326930000000,165977000,0,96236700,9875180000,4651850000,806520000000000,109384000000,88588800000000,112461000000
0,1684820000000,1471060000,499832000,303092000,11435300000,13630800000,806180000000000,105459000000,87719100000000,109246000000
0,829997000000,3489450000,2928000000,25323200,264704000,1008090000,804010000000000,27281700000,74020200000000,7428190000
0,1268450000000,6656980000,6621420000,1404730,1392280000,237448000,802410000000000,92680700000,75522600000000,29386300000
0,1678730000000,5687260000,4870670000,46356900,6085740000,1463340000,799680000000000,116426000000,90380400000000,93349200000
0,952174000000,9846320000,9799860000,57329600,7098410000,3597610000,798970000000000,35073200000,63873900000000,96187200000
0,1442670000000,114485000,0,312525000,9619890000,15396700000,798250000000000,188877000000,83919400000000,140501000000
0,1896010000000,2361600000,2089800000,22239200,22122300000,549389000,795760000000000,242365000000,89924600000000,226736000000
0,2969350000000,600260000,507556000,99672700,3029100,5541970000,792200000000000,203811000000,94040800000000,297621000
0,1537910000000,25573600000,16302000000,0,2052490000,0,792020000000000,83435700000,65173300000000,48260400000
0,2536080000000,1094380000,900942000,22571800,20735300000,1076890000,791830000000000,606524000000,100782000000000,256644000000
0,2629690000000,14549700000,13751800000,42904200,19710400000,1305180000,789570000000000,187469000000,91358500000000,262479000000
0,1329200000000,1893030000,0,495992000,0,10501400000,787770000000000,106934000000,94890600000000,0
0,1166760000000,13517400000,12857700000,0,963868000,0,785860000000000,47860500000,82297000000000,18000700000
0,2142950000000,7550360000,7338200000,241595000,19774500000,11399600000,782700000000000,287169000000,88138100000000,222039000000
0,1364360000000,2296150000,2075250000,390210000,1994190000,15650300000,781580000000000,87434600000,84711600000000,25979600000
0,2295060000000,881342000,701452000,236684000,25261100000,9083020000,781070000000000,532696000000,101145000000000,263666000000
45586600000,704936000000,103623000,0,2720860000,0,43968500000,776060000000000,35044800000,42664600000000,0
0,1582580000000,3969670000,3966820000,66991900,10011000000,2898970000,771030000000000,153387000000,87537100000000,135533000000
0,1874960000000,5188260000,5053520000,207396000,36736000,7923010000,770520000000000,157282000000,91632500000000,1069920000
1201590000,1462620000000,332368000,0,849968000,9106060000,32848500000,768250000000000,187238000000,77197100000000,140518000000
0,1709770000000,611720000,0,103129000,0,3616880000,767060000000000,120160000000,81855400000000,0
0,1273630000000,441406000,412781000,57444700,0,2986840000,765200000000000,156964000000,82210300000000,0
0,2598250000000,3151230000,3149920000,0,4237030000,0,760710000000000,262098000000,96877200000000,51999300000
0,1978200000000,29558000000,29478800000,20221600,428841000,1285290000,759800000000000,148345000000,78318100000000,22799900000
0,1625150000000,259642000,0,67151400,0,3925220000,757920000000000,335437000000,95463900000000,0
0,2461820000000,198007000,0,110921000,11973300000,6229510000,756390000000000,350788000000,92694200000000,159770000000
0,2256090000000,8938880,0,10700500,0,1096130000,756300000000000,291870000000,90134100000000,0
0,906266000000,868122000,773258000,6194200,23544100,396694000,753500000000000,40993400000,55942800000000,762225000
0,2064750000000,1818410000,1502480000,45729500,856166000,1583120000,752110000000000,145112000000,81982800000000,14088400000
0,1403670000000,1976270000,1809240000,2087030,501074000,444376000,750540000000000,67203400000,72321400000000,10096600000
0,1517520000000,2522880000,2428410000,51.2896,157270000,18900.2,750250000000000,103443000000,76994100000000,3708710000
0,2506060000000,617886000,603043000,82238500,12503000000,2303960000,749230000000000,424358000000,94357000000000,162888000000
0,2462190000000,59797300,0,764788000,152563000,32721100000,744710000000000,258327000000,88234400000000,4959760000
0,1542250000000,28802200000,28749400000,597822000,16091300000,14022000000,743120000000000,124172000000,74012900000000,152909000000
0,1358270000000,29355400000,29179800000,8814450,956855000,514788000,742260000000000,89883400000,78624900000000,20411200000
0,1973790000000,11626000,0,181152000,10365600000,6701950000,731030000000000,461542000000,90986300000000,148625000000
0,1923930000000,14872400,0,109784000,147995000,7488700000,730470000000000,336422000000,96517400000000,2746110000
0,764936000000,1226230000,1142480000,7142260,20080900,899711000,729760000000000,32864300000,64549300000000,1601580000
0,1118370000000,3905660000,3532430000,9222880,222816000,791837000,728530000000000,63105900000,60832800000000,7795180000
0,1472590000000,78512900,0,339780000,11408700000,13398700000,727620000000000,227522000000,79673800000000,149111000000
0,2482730000000,46224300000,46207900000,7476370,33434400000,484607000,726490000000000,286713000000,88174100000000,287358000000
0,1155260000000,1532250000,1478420000,1142130,87793400,168931000,725610000000000,38059200000,64341000000000,3136980000
0,2010360000000,2395860000,2375260000,3378640,44770000,270221000,724200000000000,144721000000,91279500000000,2963430000
748393000,1534620000000,927696000,821622000,71425400,29074300,2249510000,719280000000000,155427000000,76764700000000,1681550000
0,2238100000000,1652200000,1651160000,1366730,601447000,187992000,719030000000000,168026000000,79251200000000,13012400000
0,1230810000000,8402230000,8176970000,2207640,0,365168000,716440000000000,59603100000,64606800000000,0
0,1402240000000,541334,0,533146000,6574090000,23831500000,716120000000000,151805000000,88054000000000,97806600000
0,2197250000000,4801260000,4591070000,50411200,20941100000,1802040000,715190000000000,231346000000,90390900000000,201635000000
0,1491610000000,1952330000,993400000,4701870,0,633692000,713820000000000,97086800000,74555600000000,0
0,2237410000000,90511100,75609400,13814700,0,681059000,713560000000000,355642000000,95082600000000,0
0,2463050000000,4891220000,4876020000,176919000,28089300000,7181110000,711850000000000,282807000000,81558500000000,245424000000
0,1374040000000,3345860000,3320420000,37622000,9118700000,1800820000,709920000000000,118699000000,77591800000000,105213000000
0,1237450000000,3876910000,3874970000,45027200,22767000000,2499600000,708660000000000,150917000000,63510200000000,228825000000
0,1373290000000,44469800,0,132274000,9584950000,4234090000,708390000000000,102218000000,82489300000000,112217000000
0,1729820000000,14563800000,12830100000,323454000,225838000,8725020000,706690000000000,138136000000,75610300000000,12896700000
0,1905290000000,45112800,0,345374000,0,13347300000,701960000000000,103729000000,82102700000000,0
0,2264910000000,7249200,0,221012000,88372500,10589000000,699210000000000,265149000000,88848500000000,3194740000
0,1835750000000,25094400000,25087700000,56918000,26287700000,1317980000,697780000000000,262573000000,84065400000000,254527000000
0,1884000000000,1355940000,1097640000,3602010,8183450000,464781000,697000000000000,100679000000,81939600000000,89191900000
0,1308810000000,5836960000,5818280000,228764,2229980000,168067000,695110000000000,74670000000,80246500000000,29974300000
7366200000,1368990000000,180080000,0,1903100000,15900000000,26096300000,694530000000000,182370000000,76891500000000,158809000000
0,1406890000000,53895000,0,38865200,9506590000,3697690000,693400000000000,212579000000,88689100000000,115186000000
0,790256000000,1229610000,1180120000,27378000,1174730000,2462670000,693020000000000,69923400000,75806200000000,14358500000
0,2311990000000,7622640000,7539670000,23057900,14981300000,898267000,692410000000000,360622000000,89632700000000,204132000000
0,1530160000000,3379100000,2944690000,129900000,78020200,3273360000,691450000000000,97531800000,69555600000000,3698040000
0,688176000000,0,0,25560700,0,2584750000,689200000000000,36572900000,32349000000000,0
0,2092970000000,3332300000,2798160000,37591000,4941170000,2188650000,689170000000000,143709000000,81151100000000,74789700000
0,969452000000,2869270000,2848630000,83226400,7735570000,2357770000,683300000000000,35648600000,53037300000000,69636500000
0,869833000000,1744730000,741322000,133676000,183722000,6360340000,683070000000000,45306200000,63899200000000,5388110000
0,1603070000000,16351100000,16312800000,318109,2683610000,141906000,681240000000000,88504000000,70020900000000,29726300000
0,1157350000000,2532540000,2367700000,9808770,874262000,613065000,681070000000000,93867400000,72676600000000,20774800000
0,1359960000000,21252000000,21248200000,22224700,212261000,884052000,680610000000000,77278700000,64092100000000,5723570000
0,1547690000000,2559470000,2529620000,465518,157005000,74893500,680410000000000,120414000000,77501200000000,4510670000
0,1575450000000,3279740,0,71696200,0,3607150000,678940000000000,246375000000,90468400000000,0
0,854768000000,1536540000,1493530000,0,59646000,0,678170000000000,24039400000,41867800000000,2452190000
0,1660150000000,3848230000,3815200000,5167030,59318900,598862000,676670000000000,305473000000,87955100000000,2943640000
0,1953890000000,3047580000,2973730000,12478800,990106000,807527000,673970000000000,150370000000,78932500000000,22204800000
0,1116850000000,3812310000,3723540000,84323200,1035860000,5089990000,673740000000000,49990700000,70078800000000,17694800000
0,2205010000000,219400000000,219397000000,27329400,42664100000,1073860000,673460000000000,164325000000,81912800000000,467506000000
0,2251520000000,93556700,0,142098000,21296100000,11474100000,672980000000000,258533000000,83476900000000,198588000000
0,1355700000000,1979890000,1949510000,9816840,443441000,1416910000,672740000000000,118915000000,71114800000000,10625600000
0,1887640000000,3634250000,3583790000,2944270,14692500000,181321000,669990000000000,258504000000,83710500000000,158202000000
0,3026940000000,24689000000,24685500000,0,6090000000,0,669510000000000,353686000000,86864100000000,82522000000
0,1626810000000,934034000,894844000,161160000,24256700000,5286630000,669060000000000,113324000000,76016100000000,212983000000
0,1478010000000,4202150000,4190000000,151577,77445400,7639110,667720000000000,99079500000,59246000000000,2890100000
0,1483690000000,8947290,0,294609000,0,8439650000,665780000000000,83579800000,59986600000000,0
0,1627710000000,2838990000,2757410000,21016500,62458500,1540770000,665010000000000,283677000000,83333500000000,2789000000
0,2185370000000,12540400,0,26411500,17148800000,2136930000,664290000000000,381614000000,88431800000000,223729000000
0,1747200000000,155158000,0,324326000,1999060000,10156200000,663160000000000,142217000000,73917900000000,28634400000
0,996168000000,15304300,0,242653000,0,10617600000,662600000000000,45525900000,68550300000000,0
0,1240500000000,36176200,0,551964000,12860400000,18594800000,662250000000000,99368100000,73018000000000,140452000000
0,1023200000000,4335560000,4250870000,487142000,281517000,13928400000,661790000000000,49848700000,46763300000000,3951600000
810429000,1305330000000,8078070000,8067070000,190004000,116798000,6814010000,661710000000000,77140400000,69150800000000,6203840000
0,1461830000000,8964660000,8964660000,0,27123000,0,660860000000000,171911000000,80286100000000,1144800000
0,1523830000000,1768140000,0,238521000,9736960000,7393230000,660770000000000,135830000000,81138700000000,122786000000
0,1241690000000,49834000,0,88606800,163204000,3900030000,660430000000000,69348200000,71960900000000,5208570000
0,1678590000000,822128000,821844000,193381,10884200,14912800,659150000000000,188964000000,82013500000000,784190000
0,1854430000000,31028000,0,847571000,0,29705500000,658920000000000,162883000000,77683000000000,0
0,1349870000000,47799100000,47700100000,18494200,7714830000,407598000,658910000000000,68535000000,47263800000000,78524900000
1015410000,1477040000000,2722800000,2637050000,159217000,19363800000,5710640000,658440000000000,174206000000,73058600000000,187256000000
0,1833450000000,9548330000,9547630000,87572600,229147000,4036530000,657170000000000,170577000000,81178300000000,6093940000
0,2199550000000,3511370000,1122530000,1285470,18893300,363365000,655230000000000,197778000000,79347700000000,1289510000
0,1799760000000,43631800,21940200,29380100,14084100000,1051870000,652950000000000,183590000000,77203400000000,156959000000
0,2042520000000,2137610000,2117720000,0,114056000,0,652450000000000,232453000000,78857200000000,6641000000
0,418597000000,11089600,0,17111000,0,2828540000,651630000000000,14483800000,47782300000000,0
0,1666120000000,19342300000,19301900000,151840000,8887680000,4686610000,650170000000000,141216000000,81517100000000,90629700000
0,987695000000,5396030000,5306880000,3649080,278470000,587175000,649910000000000,50232500000,61590900000000,11714500000
0,1633060000000,81295900,0,361269000,0,20728700000,647760000000000,185321000000,75340500000000,0
0,1627120000000,5339170000,5165860000,9001370,5666410000,881651000,647480000000000,150324000000,80526600000000,51762100000
0,1993220000000,15453700,0,96085700,0,3916840000,645680000000000,353332000000,86289000000000,0
0,1011770000000,9453560000,9423070000,364634,454762000,104228000,644480000000000,45915200000,63863700000000,15043800000
0,2246960000000,3235900000,0,609626000,18799600000,14578500000,644340000000000,181176000000,70311500000000,191276000000
0,2149900000000,39273300000,39271600000,0,855402000,0,643280000000000,127650000000,77587200000000,44898200000
0,748966000000,1062000000,1061670000,53148300,9152350,5495670000,642180000000000,26619900000,53035700000000,854258000
0,2459180000000,14394300000,10271100000,575210000,164196000,11887500000,641330000000000,234382000000,84777300000000,4299350000
0,2352610000000,2509450000,2483170000,3772710,21352500000,468456000,639340000000000,264841000000,75081600000000,232106000000
0,1847090000000,1085320000,993436000,5711710,140046000,810619000,639040000000000,244556000000,82127600000000,7224570000
0,1406470000000,21377100,0,39702500,0,1675570000,638900000000000,131190000000,80780000000000,0
0,1047250000000,1888150,0,201764000,5490380000,7413150000,636930000000000,62403400000,63717200000000,72479900000
86505400000,762480000000,25543400,0,3963930000,0,41088300000,635630000000000,21173800000,68341300000000,0
0,1018940000000,799599000,669125000,28279100,47610500,2040830000,633860000000000,69330900000,66743000000000,2898050000
0,1835510000000,51782500000,39213300000,0,16960200000,0,633180000000000,86809800000,71244600000000,179866000000
0,1980840000000,23624100000,23614000000,1504660,3298270000,258060000,631820000000000,130384000000,69348000000000,70935600000
0,1550620000000,174853000,0,13916900,0,1705060000,631800000000000,124276000000,75436500000000,0
0,2098950000000,19632600000,19622900000,231.527,9363550000,8262.12,629920000000000,364857000000,88144900000000,133377000000
0,1234120000000,3705270000,3696230000,0,171665000,0,629310000000000,51412500000,54740600000000,8724190000
0,1123060000000,7725060000,7710530000,13353700,11139100000,902828000,629150000000000,70431800000,67314000000000,109632000000
0,2065960000000,68313400,0,1136140000,57945000000,44705800000,629010000000000,409211000000,82171900000000,526268000000
0,1590980000000,3116690000,225358000,85454.5,5619590000,91167100,628960000000000,108231000000,77504200000000,81247700000
0,1584490000000,1908510000,1896300000,2001040,919649000,238830000,627660000000000,120353000000,62152100000000,19061000000
0,1867700000000,45108800,0,40387800,339274000,2865360000,627420000000000,159430000000,70963500000000,9199440000
0,1279980000000,5043240000,5031120000,4295530,59687500,219475000,624070000000000,90225500000,51731200000000,3924450000
0,2069510000000,16022600000,13444300000,711370000,29597900000,21836800000,622360000000000,174001000000,76229000000000,232117000000
0,1834630000000,150477000,0,87305100,13932200000,3328190000,621730000000000,246331000000,75733900000000,173027000000
0,1633960000000,1702750000,1699540000,0,28228100,0,620930000000000,145102000000,83345400000000,2715220000
0,661092000000,1034860000,933430000,30438700,18084200,2414630000,619550000000000,22220700000,28170100000000,1467910000
0,786498000000,10093100,0,64567500,0,2899240000,617570000000000,28732500000,62874700000000,0
0,964584000000,91664800,0,17809500,0,1775710000,616080000000000,62236300000,59660900000000,0
0,1076650000000,5855670,0,160545000,0,4896520000,614290000000000,75330000000,65950100000000,0
0,1277270000000,1953310000,1624020000,2.76888,5463030000,1615,613860000000000,104686000000,67104800000000,84468100000
0,1854870000000,206044000,0,62961300,79345300,3547200000,613420000000000,411540000000,83077400000000,3083760000
0,1246910000000,2172890000,2101660000,5622180,1514630000,694828000,613270000000000,98398500000,63635000000000,22439600000
0,1665570000000,22974000000,22015700000,291753000,1681700000,5869710000,612700000000000,164158000000,74720600000000,45673800000
0,2039700000000,23963600000,23949500000,3423280,1023810000,434514000,612540000000000,121528000000,77012900000000,55629000000
0,1391510000000,790763000,669434000,26393000,92248200,1337990000,610370000000000,100496000000,73421000000000,5056860000
0,1586740000000,9630030,0,30402600,0,3123120000,610370000000000,134326000000,75201600000000,0
982034000,1703140000000,21172900,0,190392000,887755000,9943260000,609710000000000,106299000000,74983000000000,21499800000
0,1099670000000,4567100000,4496430000,24184.4,744755000,15243600,609380000000000,49135500000,67771900000000,15639400000
0,2033250000000,1784660000,1725700000,8591410,5557640000,1542700000,609300000000000,215096000000,79397900000000,76125200000
0,927185000000,1964480000,1894750000,1876690,2470050,81525000,609190000000000,61906800000,64610900000000,126254000
